rsp,mtd,word,res
333,Опрос в гугл-форме,plaksa_dl,
333,Опрос в гугл-форме,plaksa_vaksa,
333,Опрос в гугл-форме,ryova,
333,Опрос в гугл-форме,ryova_dl,
333,Опрос в гугл-форме,zhad_bar,
334,Опрос в гугл-форме,obmanuli_dlina,
334,Опрос в гугл-форме,obmanuli_kogo,
334,Опрос в гугл-форме,obmanuli_na,
334,Опрос в гугл-форме,plaksa_dl,
334,Опрос в гугл-форме,plaksa_vaksa,
334,Опрос в гугл-форме,ryova,
334,Опрос в гугл-форме,ryova_dl,
334,Опрос в гугл-форме,zhad_bar,
335,Опрос в гугл-форме,obmanuli_dlina,
335,Опрос в гугл-форме,obmanuli_kogo,
335,Опрос в гугл-форме,obmanuli_na,
335,Опрос в гугл-форме,plaksa_dl,
335,Опрос в гугл-форме,plaksa_vaksa,
335,Опрос в гугл-форме,ryova,
335,Опрос в гугл-форме,ryova_dl,
335,Опрос в гугл-форме,zhad_bar,
336,Опрос в гугл-форме,obmanuli_dlina,д
336,Опрос в гугл-форме,obmanuli_kogo,к
336,Опрос в гугл-форме,obmanuli_na,к
336,Опрос в гугл-форме,plaksa_dl,д
336,Опрос в гугл-форме,plaksa_vaksa,в
336,Опрос в гугл-форме,ryova,оо
336,Опрос в гугл-форме,ryova_dl,к
336,Опрос в гугл-форме,zhad_bar,
337,Опрос в гугл-форме,obmanuli_dlina,д
337,Опрос в гугл-форме,obmanuli_kogo,к
337,Опрос в гугл-форме,obmanuli_na,к
337,Опрос в гугл-форме,plaksa_dl,д
337,Опрос в гугл-форме,plaksa_vaksa,в
337,Опрос в гугл-форме,ryova,оо
337,Опрос в гугл-форме,ryova_dl,к
337,Опрос в гугл-форме,zhad_bar,
338,Опрос в гугл-форме,obmanuli_dlina,
338,Опрос в гугл-форме,obmanuli_kogo,
338,Опрос в гугл-форме,obmanuli_na,
338,Опрос в гугл-форме,plaksa_dl,
338,Опрос в гугл-форме,plaksa_vaksa,
338,Опрос в гугл-форме,ryova,оё
338,Опрос в гугл-форме,ryova_dl,к
338,Опрос в гугл-форме,zhad_bar,
339,Опрос в гугл-форме,obmanuli_dlina,
339,Опрос в гугл-форме,obmanuli_kogo,
339,Опрос в гугл-форме,obmanuli_na,
339,Опрос в гугл-форме,plaksa_dl,
339,Опрос в гугл-форме,plaksa_vaksa,
339,Опрос в гугл-форме,ryova,оё
339,Опрос в гугл-форме,ryova_dl,к
339,Опрос в гугл-форме,zhad_bar,
